BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;I12_opp_woningen;I13_opp_utiliteit;Uitgesloten;Woning_H01_Vraag_Warmte_Totaal;Woning_H02_Vraag_Ruimteverwarming;Woning_H03_Vraag_Tapwater;Woning_H04_Vraag_Ventilatie;Woning_H05_Vraag_Koude;Woning_H06_Vraag_Apparaten;Woning_H07_Vraag_perhectare;Woning_H08_Input_Totaal;Woning_H09_Input_Aardgas;Woning_H10_Input_Duurzaamgas;Woning_H11_Input_Elektriciteit;Woning_H12_Input_MTwarmte;Woning_H13_Input_LTwarmte;Woning_H14_Saldo_Omgevingswarmte;Woning_H19_Waarde_hernieuwbaar_gas;Woning_H21_CapaciteitsvraagE;Woning_H22_AantalNieuweMSR;Woning_A01_Aansl_aardgas;Woning_A02_Aansl_groengas;Woning_A03_Aansl_waterstof;Woning_A04_Aansl_Gasketel;Woning_A05_Aansl_eWP_lucht;Woning_A05_Aansl_eWP_bodem;Woning_A06_Aansl_Rest70_collGGheater;Woning_A07_Aansl_Geo70_collGGheater;Woning_A08_Aansl_Rest30_eWPlucht;Woning_A09_Aansl_Rest30_colleWP70;Woning_A10_Aansl_WKO15_colleWP70;Woning_A11_Aansl_WKO15_colleWP50_beWP;Woning_A12_Aansl_WKO15_TEO15_colleWP70;Woning_A13_Aansl_hWP;Woning_A14_Aansl_h2WP;Woning_A15_Aansl_h2R;Woning_A16_Aansl_naarA;Woning_A17_Aansl_naarB;Woning_A18_Aansl_naarC;Woning_A19_Aansl_naarD;Woning_G01_Aansl_LT15_50;Woning_G02_Aansl_LT15_70;Woning_G03_Aansl_LT30_30;Woning_G04_Aansl_LT30_70;Woning_G05_Aansl_TEO;Woning_G06_Aansl_WKO;Woning_G07_Aansl_WijkWKK;Woning_G08_Aansl_BioWKK;Woning_G09_Aansl_BuurtWKO;Woning_G10_Aansl_Restwarmte;Woning_G11_Aansl_Geothermie;Woning_G12_Aansl_WaterstofHR;Woning_G13_Aansl_WaterstofWP;Woning_L01_Aansl_LabelAppp;Woning_L02_Aansl_LabelA;Woning_L03_Aansl_LabelB;Woning_L04_Aansl_LabelC;Woning_L05_Aansl_LabelD;Woning_L06_Aansl_LabelE;Woning_L07_Aansl_LabelF;Util_H01_Vraag_Warmte_Totaal;Util_H02_Vraag_Ruimteverwarming;Util_H03_Vraag_Tapwater;Util_H04_Vraag_Ventilatie;Util_H05_Vraag_Koude;Util_H06_Vraag_Apparaten;Util_H07_Vraag_perhectare;Util_H08_Input_Totaal;Util_H09_Input_Aardgas;Util_H10_Input_Duurzaamgas;Util_H11_Input_Elektriciteit;Util_H12_Input_MTwarmte;Util_H13_Input_LTwarmte;Util_H14_Saldo_Omgevingswarmte;Util_H19_Waarde_hernieuwbaar_gas;Util_H21_CapaciteitsvraagE;Util_H22_AantalNieuweMSR;Util_A01_Aansl_aardgas;Util_A02_Aansl_groengas;Util_A03_Aansl_waterstof;Util_A04_Aansl_gasketel;Util_A05_Aansl_eWP_lucht;Util_A05_Aansl_eWP_bodem;Util_A06_Aansl_Rest70_collGGheater;Util_A07_Aansl_Geo70_collGGheater;Util_A08_Aansl_Rest30_eWPlucht;Util_A09_Aansl_Rest30_colleWP70;Util_A10_Aansl_WKO15_colleWP70;Util_A11_Aansl_WKO15_colleWP50_beWP;Util_A12_Aansl_WKO15_TEO15_colleWP70;Util_A13_Aansl_hWP;Util_A14_Aansl_h2WP;Util_A15_Aansl_h2R;Util_A17_Aansl_naarB;Util_A18_Aansl_naarC;Util_A19_Aansl_naarD;Util_G01_Aansl_LT15_50;Util_G02_Aansl_LT15_70;Util_G03_Aansl_LT30_30;Util_G04_Aansl_LT30_70;Util_G05_Aansl_TEO;Util_G06_Aansl_WKO;Util_G07_Aansl_WijkWKK;Util_G08_Aansl_BioWKK;Util_G09_Aansl_BuurtWKO;Util_G10_Aansl_Restwarmte;Util_G11_Aansl_Geothermie;Util_G12_Aansl_WaterstofHR;Util_G13_Aansl_WaterstofWP;Util_L01_Aansl_LabelAppp;Util_L02_Aansl_LabelA;Util_L03_Aansl_LabelB;Util_L04_Aansl_LabelC;Util_L05_Aansl_LabelD;Util_L06_Aansl_LabelE;Util_L07_Aansl_LabelF;H15_CO2_uitstoot;H16_Nat_meerkost;H17_Nat_meerkost_CO2;H18_Nat_meerkost_WEQ;H23_Capaciteit_huidig;nr_OrgEntity
BU03631001;BU03631001;Alfa-driehoek;WK036310;Westelijk Havengebied;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;2;48;486;100;62814;False;51.2372899;34.9372899;16.3;0;0;19.36;1;70.5972899;56.2324369;0;20.01016;0;0;-5.64530697;0;1200;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;21529.8888;21095.3125;434.576274;0;5628.04936;24714.062;530;51872.0002;20887.5325;0;26650.8602;0;0;4333.60742;0;1200;0;48;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;7;0;2;0;1354;0;0;0;1793.199;126
BU03631200;BU03631200;Houthavens West;WK036312;Houthavens;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;1265;60;1751;131503;63140;False;25557.3926;15818.2426;9739.15;0;0;10554.5;848;36111.8926;25983.2253;0;14411.9533;5761.81121;0;-10045.0972;0;9850;0;1265;0;0;940;0;0;0;0;0;0;0;0;0;0;0;0;167;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1106;159;0;0;0;0;9013.47464;8422.25406;591.22058;0;4597.12815;21074.213;299;34684.8158;9138.78804;0;24267.9335;5761.81121;0;-4483.71701;0;9850;0;60;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;2287;0;0;0;9850;138
BU03631305;BU03631305;Spaarndammerbuurt Noordwest;WK036313;Spaarndammer- en Zeeheldenbuurt;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;1074;6;1158;71680;10897;False;30167.8458;21962.2458;8205.6;93.4625786;0;8916.31;2530;39177.6183;32514.2107;0;9282.90642;0;0;-2619.49875;0;565;0;1074;0;0;1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;103;144;218;153;87;4963.32574;4575.35328;387.972462;0;1813.40116;1173.313;416;7950.0399;4938.22879;0;1749.81462;0;0;1261.99649;0;565;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;2183;0;0;0;1921.5645;145
BU03631307;BU03631307;Overbraker Binnenpolder;WK036313;Spaarndammer- en Zeeheldenbuurt;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;5;8;133;638;16611;False;222.152119;176.052119;46.1;0;0;48.38;4;270.532119;366.167358;0;1264.60984;629.695903;0;-1989.94098;0;1050;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3319.88734;3219.52544;100.361896;0;1548.31982;7063.113;53;11931.3202;2887.66289;0;7564.89413;629.695903;0;849.067223;0;1050;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;3;0;240;0;0;0;1050;146
BU03633601;BU03633601;Bedrijventerrein Sloterdijk I;WK036336;Sloterdijk;GM0363;Amsterdam;Noord-Holland Zuid;Noord-Holland;14;91;1432;1373;184233;False;572.099753;458.599753;113.5;0;0;136.46;8;708.559753;598.60019;0;142.22604;0;0;-32.2664769;0;2160;0;14;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;99854.6446;98635.8987;1218.74597;0;15207.9009;70070.265;1465;185132.811;96534.913;0;75320.9606;0;0;13276.9369;0;2160;0;91;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;15;0;23;0;5928;0;0;0;5271.6405;231
