BU_CODE;I01_buurtcode;I02_buurtnaam;I03_wijkcode;I04_wijknaam;I05_gemeentecode;I06_gemeentenaam;I07_energieregionaam;I08_provincienaam;I09_aantal_woningen;I10_aantal_utiliteit;I11_woningequivalenten;Uitgesloten;H01_warmtetotaal;H02_Vraag_aardgas;H03_Vraag_groengas;H04_Vraag_elekwarmte;H05_Vraag_MTwarmte;H06_Vraag_LTwarmte;H07_Warmte_hectare;H08_Vraag_koude;H09_Vraag_elektotaal;H10_CO2_reductie;H11_Nat_abskosten;H12_Nat_meerkosten;H13_Nat_meerkost_CO2;H16_Nat_meerkost_WEQ;nr_OrgEntity
BU16960103;BU16960103;Kromme Rade;WK169601;Wijk 01 Kortenhoef;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;38;11;43;False;12;0;0;12;0;0;2;4;25;152;135958;57368;378;1348;10102
BU16960200;BU16960200;Ankeveen;WK169602;Wijk 02 Ankeveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;120;4;126;False;11;0;0;11;0;0;6;2;23;405;286565;131017;324;1047;10103
BU16960201;BU16960201;Ankeveense Rade;WK169602;Wijk 02 Ankeveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;491;80;560;False;8;0;0;8;0;0;19;2;22;1449;1177600;539056;372;963;10104
BU16960202;BU16960202;Hollandsch Ankeveen;WK169602;Wijk 02 Ankeveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;56;5;72;False;10;0;0;10;0;0;5;2;31;237;183137;77758;328;1091;10105
BU16960300;BU16960300;Oud-Loosdrecht;WK169603;Wijk 03 Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;1090;475;1566;False;9;0;0;9;0;0;20;4;27;4350;3706751;1573690;362;1005;10106
BU16960400;BU16960400;Nieuw-Loosdrechtsedijk;WK169604;Wijk 04 Nieuw-Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;2706;419;3360;False;8;0;0;8;0;0;54;2;26;9167;7477016;3245618;354;966;10107
BU16960401;BU16960401;Muijeveld;WK169604;Wijk 04 Nieuw-Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;65;4;67;False;13;0;0;13;0;0;62;3;26;244;163368;67557;276;1012;10108
BU16960402;BU16960402;Boomhoek;WK169604;Wijk 04 Nieuw-Loosdrecht;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;137;526;360;False;9;0;0;9;0;0;23;14;31;1075;1204625;668373;622;1861;10109
BU16960500;BU16960500;Breukeleveen;WK169605;Wijk 05 Breukeleveen;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;138;7;144;False;11;0;0;11;0;0;12;2;24;473;316788;131394;278;916;10110
BU16960601;BU16960601;Horn- en Kuijerpolder;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;545;185;698;False;9;0;0;9;0;0;24;4;26;1975;1577926;686491;348;985;10111
BU16960602;BU16960602;Blijkpolder;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;570;34;610;False;8;0;0;8;0;0;66;2;22;1409;1152680;515855;366;847;10112
BU16960603;BU16960603;Horstermeer;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;287;41;419;False;9;0;0;9;0;0;6;2;30;1514;1091555;376499;249;900;10113
BU16960604;BU16960604;Splegelpolder;WK169606;Wijk 06 Nederhorst den Berg;GM1696;Wijdemeren;Noord-Holland Zuid;Noord-Holland;831;94;910;False;8;0;0;8;0;0;32;2;22;2219;1810986;798756;360;878;10114
BU19420000;BU19420000;Brinklaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;936;388;1549;False;6;0;0;6;0;0;427;3;36;4031;3638626;1284464;319;829;10524
BU19420001;BU19420001;Raadhuisplein;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;867;152;1214;False;12;0;0;7;0;5;719;2;31;3069;2593869;987821;322;814;10525
BU19420002;BU19420002;Verbindingslaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;632;87;799;False;23;0;0;10;0;13;1391;2;29;2082;1857613;864595;415;1082;10526
BU19420003;BU19420003;Batterijlaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;500;37;570;False;35;0;0;13;0;22;1735;2;28;1650;1408749;721395;437;1268;10527
BU19420004;BU19420004;Cereslaan;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;564;52;656;False;8;0;0;8;0;0;526;2;25;1528;1346347;634757;415;969;10528
BU19420005;BU19420005;Bijlstraat;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;499;28;542;False;9;0;0;9;0;0;421;2;21;1462;1117059;544697;373;1006;10529
BU19420006;BU19420006;Nijverheidswerf;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;420;52;511;False;7;0;0;7;0;0;331;2;21;1334;1031563;488448;366;957;10530
BU19420007;BU19420007;Laarderwegkwartier;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;633;141;718;False;7;0;0;7;0;0;272;2;23;1639;1388784;627082;383;874;10531
BU19420008;BU19420008;Spiegelzicht;WK194200;Bussum Centrum;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;459;125;560;False;12;0;0;9;0;3;443;3;28;1748;1409781;658958;377;1177;10532
BU19420100;BU19420100;Prins Hendrikkwartier;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;315;69;444;False;48;0;0;16;0;32;1518;3;38;1585;1315072;612780;387;1383;10533
BU19420101;BU19420101;Hooftlaan;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;245;57;396;False;18;0;0;9;0;9;635;2;33;1001;894730;357737;358;903;10534
BU19420102;BU19420102;Vondellaan;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;438;51;543;False;35;0;0;13;0;22;980;2;29;1611;1464371;781685;485;1440;10535
BU19420103;BU19420103;Bredius-West;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;191;8;211;False;68;0;0;22;0;46;731;3;36;864;746662;411411;476;1957;10536
BU19420104;BU19420104;Bredius-Oost;WK194201;Brediuskwartier;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;431;24;617;False;47;0;0;15;0;32;778;2;29;1910;1598572;826981;433;1341;10537
BU19420200;BU19420200;Sportpark-Zuid;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1;15;87;False;14;0;0;11;0;3;75;3;31;426;216186;72962;171;843;10538
BU19420201;BU19420201;Donderstraat;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;444;16;461;False;50;0;0;17;0;33;1479;2;29;1379;1312828;766748;556;1664;10539
BU19420202;BU19420202;Godelindebuurt;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;410;12;424;False;40;0;0;13;0;27;1871;1;25;979;921126;501417;512;1185;10540
BU19420203;BU19420203;Waltherlaan;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;260;24;274;False;55;0;0;18;0;37;1323;2;29;838;794471;472811;564;1730;10541
BU19420204;BU19420204;Bloemenbuurt;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;531;28;604;False;21;0;0;11;0;10;539;2;24;1803;1356348;640427;355;1062;10542
BU19420205;BU19420205;Ooster Eng-Noord;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;920;252;1026;False;7;0;0;7;0;0;257;2;21;2327;2013973;966592;415;943;10543
BU19420206;BU19420206;Ooster Eng-Zuid;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1275;437;1571;False;7;0;0;7;0;0;236;2;23;3797;3160842;1491925;393;950;10544
BU19420207;BU19420207;Midden Eng-Oost;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;801;83;850;False;7;0;0;7;0;0;202;2;20;1783;1574864;774742;435;912;10545
BU19420208;BU19420208;Midden Eng-West;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;700;38;714;False;8;0;0;8;0;0;325;2;19;1607;1326179;659805;411;924;10546
BU19420209;BU19420209;Wester Eng;WK194202;Eng;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1070;261;1288;False;6;0;0;6;0;0;179;2;23;2558;2373690;1061755;415;825;10547
BU19420300;BU19420300;Lomanplein;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;392;64;520;False;52;0;0;17;0;35;1091;3;34;1873;1538426;761500;406;1466;10548
BU19420301;BU19420301;Schimmellaan;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;155;47;207;False;40;0;0;14;0;26;693;3;35;767;560480;236725;308;1145;10549
BU19420302;BU19420302;Boslaan;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;517;33;675;False;56;0;0;18;0;38;819;2;32;2605;2021764;1056479;405;1566;10550
BU19420303;BU19420303;Koedijk;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;269;15;273;False;44;0;0;18;0;26;521;3;29;985;840819;460635;468;1689;10551
BU19420304;BU19420304;Kom van Bieghel;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;696;123;932;False;6;0;0;6;0;0;183;2;24;2097;1804635;781788;373;839;10552
BU19420305;BU19420305;Meijerkamp;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;213;20;239;False;11;0;0;11;0;0;113;3;24;733;590093;301436;411;1262;10553
BU19420306;BU19420306;Fransekamp;WK194203;Spiegel;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;107;23;350;False;5;0;0;5;0;0;10;1;58;649;884468;125023;193;358;10554
BU19420400;BU19420400;Vesting Muiden;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;639;73;749;False;8;0;0;8;0;0;202;2;24;2152;1661733;761844;354;1018;10555
BU19420401;BU19420401;Krijgsman;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;535;44;566;False;8;0;0;8;0;0;39;2;22;1468;1194261;533764;364;943;10556
BU19420402;BU19420402;Muiderberg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;773;229;859;False;9;0;0;9;0;0;52;3;24;2479;2023216;973285;393;1134;10557
BU19420403;BU19420403;Mariahoeve Muiden;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;324;28;341;False;8;0;0;8;0;0;152;2;22;886;685207;305773;345;897;10558
BU19420404;BU19420404;Buitendijken Muiderberg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;527;34;538;False;8;0;0;8;0;0;232;2;19;1218;947826;440129;361;818;10559
BU19420408;BU19420408;Pampusweg;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;4;31;158;False;3;0;0;3;0;0;2;2;75;190;484934;33359;176;211;10560
BU19420409;BU19420409;IJmeer;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1;0;1;False;13;0;0;13;0;0;2;2;23;4;8912;2080;591;2080;10561
BU19420410;BU19420410;Noordpolder;WK194204;Muiden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;74;17;139;False;8;0;0;8;0;0;2;3;42;429;450421;108969;254;788;10562
BU19420501;BU19420501;Naarden Vesting;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;836;235;1153;False;40;0;0;13;0;27;819;3;35;3611;3032158;1362662;377;1182;10563
BU19420502;BU19420502;Tuindorp Keverdijk;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1687;246;1848;False;12;0;0;8;0;4;278;2;22;4316;3814357;1881036;436;1018;10564
BU19420503;BU19420503;Naarderwoonbos;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;181;16;202;False;10;0;0;10;0;0;37;3;24;581;431469;182010;313;904;10565
BU19420504;BU19420504;Bedrijvenpark Gooimeer-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;10;156;544;False;6;0;0;4;0;2;73;3;48;1320;1348908;287439;218;529;10566
BU19420506;BU19420506;Oranje Nassaupark-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;253;65;279;False;51;0;0;17;0;34;673;3;30;869;783360;424186;488;1522;10567
BU19420507;BU19420507;Oranje Nassaupark-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;549;68;583;False;49;0;0;16;0;33;968;2;29;1752;1588127;871153;497;1495;10568
BU19420508;BU19420508;Ministerpark;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;1054;133;1157;False;44;0;0;15;0;29;1163;2;29;3185;2956319;1577876;495;1365;10569
BU19420509;BU19420509;Componistenkwartier;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;716;110;1098;False;40;0;0;14;0;26;399;2;33;3113;2729145;1289566;414;1175;10570
BU19420510;BU19420510;Rembrandtpark;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;911;80;1010;False;36;0;0;14;0;22;689;2;27;2930;2614319;1394517;476;1382;10571
BU19420511;BU19420511;Bos van Bredius-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;96;3;133;False;55;0;0;19;0;36;393;2;43;712;465181;172408;242;1297;10572
BU19420512;BU19420512;Valkeveen;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;259;104;507;False;9;0;0;8;0;1;5;3;41;1620;1363618;333485;206;659;10573
BU19420513;BU19420513;Naardermeer;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;25;17;39;False;23;0;0;11;0;12;1;5;36;115;140051;55809;487;1431;10574
BU19420515;BU19420515;Bos van Bredius-Zuid;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;46;0;46;False;64;0;0;21;0;43;60;2;31;165;164411;91323;553;1985;10575
BU19420555;BU19420555;Bedrijvenpark Gooimeer-Noord;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;0;86;451;False;5;0;0;5;0;0;120;3;57;963;956223;13175;14;29;10576
BU19420565;BU19420565;Vierhoven;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;511;106;582;False;36;0;0;12;0;24;1551;2;27;1321;1173124;582368;441;1001;10577
BU19420575;BU19420575;Naardermeerkwartier;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;183;78;210;False;38;0;0;13;0;25;707;3;27;513;476547;250434;488;1194;10578
BU19420585;BU19420585;De Fortlanden;WK194205;Naarden;GM1942;Gooise Meren;Noord-Holland Zuid;Noord-Holland;405;7;462;False;32;0;0;12;0;20;795;1;23;1027;909526;464565;452;1007;10579
BU03769997;BU03769997;UITGESLOTEN;WK037699;UITGESLOTEN;GM0376;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;BU04069997;UITGESLOTEN;WK040699;UITGESLOTEN;GM0406;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10744
BU19429997;BU19429997;UITGESLOTEN;WK194299;UITGESLOTEN;GM1942;UITGESLOTEN;UITGESLOTEN;UITGESLOTEN;0;0;0;True;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10762
